TimeStep,Element,C11,C22,C33,C12,C13,C23,S11,S22,S33,S12,S13,S23,Ep11,Ep22,Ep33,Ep12,Ep13,Ep23
  23,1,  6.511667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.976956E-01, -2.386104E-03, -2.386104E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.451039E-01,  9.774789E-01,  9.774789E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  24,1,  6.360000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.072143E-01, -1.093129E-03, -1.093129E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.278899E-01,  9.768966E-01,  9.768966E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  25,1,  6.208333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.171789E-01,  7.084198E-05,  7.085299E-05,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.106525E-01,  9.763742E-01,  9.763742E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  26,1,  6.056667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.276279E-01,  1.118680E-03,  1.118680E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.933950E-01,  9.759056E-01,  9.759056E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  27,1,  5.905000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.386028E-01,  2.062366E-03,  2.062353E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.761204E-01,  9.754848E-01,  9.754847E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  28,1,  5.753333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.501482E-01,  2.913184E-03,  2.913184E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.588312E-01,  9.751063E-01,  9.751063E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  29,1,  5.601667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.623130E-01,  3.681820E-03,  3.681820E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.415296E-01,  9.747653E-01,  9.747653E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  30,1,  5.450000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.751509E-01,  4.378157E-03,  4.378157E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.242174E-01,  9.744571E-01,  9.744571E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  31,1,  5.298333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.887209E-01,  5.011421E-03,  5.011421E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.068962E-01,  9.741773E-01,  9.741773E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  32,1,  5.146667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.030889E-01,  5.590142E-03,  5.590166E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.895673E-01,  9.739221E-01,  9.739221E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  33,1,  4.995000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.183284E-01,  6.122271E-03,  6.122271E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.722320E-01,  9.736879E-01,  9.736879E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  34,1,  4.843333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.345215E-01,  6.615146E-03,  6.615170E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.548911E-01,  9.734713E-01,  9.734712E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  35,1,  4.691667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.517610E-01,  7.075535E-03,  7.075560E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.375455E-01,  9.732692E-01,  9.732692E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  36,1,  4.540000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.701518E-01,  7.509836E-03,  7.509836E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.201960E-01,  9.730788E-01,  9.730788E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  37,1,  4.388333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.898131E-01,  7.923844E-03,  7.923806E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.028432E-01,  9.728976E-01,  9.728976E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  38,1,  4.236667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.108812E-01,  8.323043E-03,  8.323018E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.854874E-01,  9.727231E-01,  9.727231E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  39,1,  4.085000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.335124E-01,  8.712522E-03,  8.712485E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.681293E-01,  9.725530E-01,  9.725530E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  40,1,  3.933333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.578870E-01,  9.097139E-03,  9.097066E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.507691E-01,  9.723853E-01,  9.723853E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  41,1,  3.781667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.842141E-01,  9.481333E-03,  9.481333E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.334072E-01,  9.722179E-01,  9.722179E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  42,1,  3.630000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -7.127378E-01,  9.869708E-03,  9.869718E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.160436E-01,  9.720489E-01,  9.720489E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  43,1,  3.478333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -7.437445E-01,  1.026633E-02,  1.026636E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.986788E-01,  9.718765E-01,  9.718766E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  44,1,  3.326667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -7.775728E-01,  1.067542E-02,  1.067547E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.813127E-01,  9.716990E-01,  9.716990E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  45,1,  3.175000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -8.146258E-01,  1.110118E-02,  1.110118E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.639455E-01,  9.715144E-01,  9.715144E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  46,1,  3.023333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -8.553875E-01,  1.154759E-02,  1.154759E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.465772E-01,  9.713212E-01,  9.713212E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  47,1,  2.871667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -9.004436E-01,  1.201890E-02,  1.201890E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.292080E-01,  9.711174E-01,  9.711175E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  48,1,  2.720000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -9.505105E-01,  1.251929E-02,  1.251927E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.118377E-01,  9.709015E-01,  9.709015E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  49,1,  2.568333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.006473E+00,  1.305291E-02,  1.305287E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.944663E-01,  9.706715E-01,  9.706715E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  50,1,  2.416667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.069439E+00,  1.362397E-02,  1.362397E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.770939E-01,  9.704259E-01,  9.704259E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  51,1,  2.265000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.140812E+00,  1.423612E-02,  1.423612E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.597202E-01,  9.701630E-01,  9.701630E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  52,1,  2.113333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.222397E+00,  1.489258E-02,  1.489256E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.423451E-01,  9.698817E-01,  9.698817E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  53,1,  1.961667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.316559E+00,  1.559482E-02,  1.559482E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.249684E-01,  9.695813E-01,  9.695813E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  54,1,  1.810000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.426459E+00,  1.634143E-02,  1.634141E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.075899E-01,  9.692628E-01,  9.692628E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  55,1,  1.658333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.556413E+00,  1.712495E-02,  1.712495E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.902092E-01,  9.689293E-01,  9.689293E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  56,1,  1.506667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.712489E+00,  1.792716E-02,  1.792719E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.728260E-01,  9.685887E-01,  9.685887E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  57,1,  1.355000E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.903490E+00,  1.870942E-02,  1.870942E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.554396E-01,  9.682574E-01,  9.682574E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  58,1,  1.203333E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.142706E+00,  1.939444E-02,  1.939446E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.380493E-01,  9.679680E-01,  9.679680E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  59,1,  1.051667E-01,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.451189E+00,  1.983381E-02,  1.983381E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.206543E-01,  9.677827E-01,  9.677827E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
  60,1,  9.000000E-02,  1.000000E+00,  1.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.864371E+00,  1.975518E-02,  1.975518E-02,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.032534E-01,  9.678158E-01,  9.678158E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,
